Show_ID,Type,Title,Country,Release_Year,Genre,IMDb_Rating,Duration,Rating Category
NF02769,TV Show,2769,South Korea,2002,Thriller,6,6 Seasons,Average
NF02770,TV Show,2770,USA,2012,Action,8.3,9 Seasons,Excellent
NF02771,TV Show,2771,Japan,2019,Romance,5.2,1 Seasons,Good
NF02772,TV Show,2772,Canada,2019,Comedy,9.2,3 Seasons,Excellent
NF02773,TV Show,2773,South Korea,1985,Romance,8.1,2 Seasons,Excellent
NF02774,Movie,2774,USA,2007,Drama,5,109 min,Good
NF02775,Movie,2775,USA,2025,Sci-Fi,5.8,109 min,Average
NF02776,TV Show,2776,UK,1995,Thriller,8.5,9 Seasons,Excellent
NF02777,TV Show,2777,Japan,1986,Thriller,5.9,5 Seasons,Good
NF02778,TV Show,2778,India,2023,Action,5.4,10 Seasons,Average
NF02779,Movie,2779,South Korea,2013,Sci-Fi,6.3,133 min,Average
NF02780,Movie,2780,Canada,2011,Action,7.4,136 min,Average
NF02781,TV Show,2781,Japan,2000,Thriller,6.1,4 Seasons,Good
NF02782,TV Show,2782,Japan,2022,Thriller,7.8,3 Seasons,Average
NF02783,TV Show,2783,UK,1989,Comedy,9.7,10 Seasons,Excellent
NF02784,TV Show,2784,Canada,2021,Drama,6.7,10 Seasons,Good
NF02785,TV Show,2785,South Korea,1995,Thriller,8,3 Seasons,Excellent
NF02786,TV Show,2786,Canada,1997,Drama,8.2,2 Seasons,Excellent
NF02787,TV Show,2787,India,1997,Romance,5.1,3 Seasons,Good
NF02788,Movie,2788,UK,2005,Sci-Fi,8.3,104 min,Excellent
NF02789,Movie,2789,India,2012,Action,8.1,117 min,Excellent
NF02790,Movie,2790,USA,2019,Thriller,5.9,132 min,Good
NF02791,TV Show,2791,South Korea,2005,Romance,9.1,5 Seasons,Excellent
NF02792,Movie,2792,South Korea,2025,Thriller,6,89 min,Good
NF02793,Movie,2793,USA,1981,Drama,9.5,169 min,Excellent
NF02794,Movie,2794,South Korea,2003,Comedy,7.8,81 min,Good
NF02795,Movie,2795,India,1984,Romance,8.6,91 min,Excellent
NF02796,Movie,2796,Canada,2022,Comedy,7,133 min,Good
NF02797,TV Show,2797,USA,2007,Thriller,9.2,9 Seasons,Excellent
NF02798,Movie,2798,South Korea,1994,Sci-Fi,8.7,89 min,Excellent
NF02799,TV Show,2799,Japan,2004,Thriller,7.4,5 Seasons,Good
NF02800,Movie,2800,South Korea,1993,Thriller,9.1,123 min,Excellent
NF02801,TV Show,2801,India,2007,Drama,9,9 Seasons,Excellent
NF02802,TV Show,2802,South Korea,1984,Drama,8.1,5 Seasons,Excellent
NF02803,Movie,2803,Japan,2001,Thriller,6.3,155 min,Good
NF02804,TV Show,2804,Japan,1997,Romance,5.9,8 Seasons,Average
NF02805,Movie,2805,Japan,1991,Drama,6.8,98 min,Average
NF02806,Movie,2806,Japan,1990,Comedy,7.3,86 min,Average
NF02807,TV Show,2807,Canada,1994,Thriller,8.4,2 Seasons,Excellent
NF02808,Movie,2808,UK,2017,Action,9.8,117 min,Excellent
NF02809,Movie,2809,UK,1993,Drama,7.3,122 min,Good
NF02810,TV Show,2810,Canada,2022,Action,9.8,8 Seasons,Excellent
NF02811,Movie,2811,Japan,1995,Sci-Fi,6.6,165 min,Good
NF02812,Movie,2812,Japan,2005,Romance,5.9,82 min,Average
NF02813,TV Show,2813,UK,1984,Drama,5.2,8 Seasons,Average
NF02814,TV Show,2814,South Korea,2008,Action,7.3,8 Seasons,Average
NF02815,TV Show,2815,South Korea,1991,Comedy,9.6,4 Seasons,Excellent
NF02816,Movie,2816,Japan,2000,Action,7.3,178 min,Good
NF02817,TV Show,2817,USA,1991,Action,8.9,4 Seasons,Excellent
NF02818,Movie,2818,Canada,2017,Comedy,5.8,130 min,Good
NF02819,TV Show,2819,UK,1990,Action,6.7,9 Seasons,Average
NF02820,TV Show,2820,India,1985,Sci-Fi,7.6,6 Seasons,Average
NF02821,TV Show,2821,USA,2011,Thriller,7.9,4 Seasons,Good
NF02822,Movie,2822,India,1990,Romance,8.1,81 min,Excellent
NF02823,Movie,2823,USA,2000,Thriller,7,121 min,Good
NF02824,Movie,2824,India,2000,Romance,6.5,105 min,Good
NF02825,Movie,2825,South Korea,2007,Thriller,6.7,63 min,Average
NF02826,TV Show,2826,India,2000,Sci-Fi,6.6,7 Seasons,Average
NF02827,Movie,2827,UK,2024,Drama,6.8,68 min,Average
NF02828,TV Show,2828,South Korea,2023,Action,9.3,10 Seasons,Excellent
NF02829,TV Show,2829,India,2023,Thriller,5.5,2 Seasons,Good
NF02830,TV Show,2830,India,2004,Romance,9.6,4 Seasons,Excellent
NF02831,TV Show,2831,USA,2016,Action,8.3,6 Seasons,Excellent
NF02832,Movie,2832,South Korea,2016,Action,5.7,93 min,Good
NF02833,Movie,2833,India,1994,Drama,9.2,108 min,Excellent
NF02834,Movie,2834,USA,1998,Comedy,9.2,75 min,Excellent
NF02835,Movie,2835,India,2012,Comedy,5,91 min,Good
NF02836,Movie,2836,UK,2002,Sci-Fi,8.2,130 min,Excellent
NF02837,Movie,2837,UK,2018,Drama,6.4,147 min,Good
NF02838,TV Show,2838,South Korea,1987,Action,9.6,7 Seasons,Excellent
NF02839,Movie,2839,Canada,2026,Thriller,7.8,160 min,Good
NF02840,TV Show,2840,South Korea,1990,Action,6.4,10 Seasons,Good
NF02841,TV Show,2841,UK,2000,Drama,5.9,8 Seasons,Average
NF02842,TV Show,2842,India,2015,Romance,9.8,4 Seasons,Excellent
NF02843,TV Show,2843,India,2022,Romance,9.1,9 Seasons,Excellent
NF02844,TV Show,2844,Canada,2019,Romance,5.6,8 Seasons,Good
NF02845,Movie,2845,South Korea,2003,Romance,7.2,138 min,Average
NF02846,Movie,2846,UK,2002,Comedy,7.6,105 min,Good
NF02847,TV Show,2847,Japan,1988,Comedy,9.7,7 Seasons,Excellent
NF02848,Movie,2848,India,1987,Sci-Fi,6.8,102 min,Good
NF02849,TV Show,2849,USA,2008,Drama,5.6,7 Seasons,Average
NF02850,TV Show,2850,South Korea,2005,Sci-Fi,7.5,6 Seasons,Average
NF02851,TV Show,2851,South Korea,1993,Drama,7.3,4 Seasons,Good
NF02852,TV Show,2852,South Korea,2012,Sci-Fi,9.8,3 Seasons,Excellent
NF02853,TV Show,2853,India,1996,Sci-Fi,6.5,7 Seasons,Good
NF02854,TV Show,2854,Canada,2025,Comedy,9.4,10 Seasons,Excellent
NF02855,TV Show,2855,India,1995,Sci-Fi,8.8,5 Seasons,Excellent
NF02856,Movie,2856,India,1980,Sci-Fi,8.8,78 min,Excellent
NF02857,TV Show,2857,UK,2020,Thriller,9,1 Seasons,Excellent
NF02858,Movie,2858,UK,2022,Comedy,6,119 min,Good
NF02859,Movie,2859,Canada,1987,Thriller,9.8,178 min,Excellent
NF02860,TV Show,2860,Canada,2020,Romance,9.7,7 Seasons,Excellent
NF02861,TV Show,2861,Japan,2021,Comedy,6.4,4 Seasons,Good
NF02862,TV Show,2862,India,2017,Thriller,8.3,9 Seasons,Excellent
NF02863,TV Show,2863,India,2004,Romance,7.6,10 Seasons,Good
NF02864,TV Show,2864,Canada,1992,Comedy,6,3 Seasons,Good
NF02865,TV Show,2865,South Korea,2004,Comedy,7.6,3 Seasons,Average
NF02866,Movie,2866,Japan,2015,Drama,5,116 min,Good
NF02867,Movie,2867,India,2006,Sci-Fi,7.8,138 min,Average
NF02868,TV Show,2868,India,1994,Thriller,7.3,9 Seasons,Good
NF02869,TV Show,2869,India,1989,Comedy,6,1 Seasons,Good
NF02870,Movie,2870,Canada,1999,Comedy,6,68 min,Average
NF02871,TV Show,2871,South Korea,1985,Action,9.3,2 Seasons,Excellent
NF02872,Movie,2872,Canada,1993,Thriller,5,78 min,Good
NF02873,Movie,2873,Canada,2018,Sci-Fi,7.7,174 min,Average
NF02874,TV Show,2874,USA,2003,Comedy,7.8,5 Seasons,Good
NF02875,Movie,2875,Canada,1992,Drama,8,170 min,Excellent
NF02876,TV Show,2876,USA,1993,Thriller,8.8,3 Seasons,Excellent
NF02877,Movie,2877,South Korea,1983,Sci-Fi,8.5,179 min,Excellent
NF02878,TV Show,2878,Canada,2025,Romance,9.2,3 Seasons,Excellent
NF02879,TV Show,2879,Canada,1981,Thriller,8.8,6 Seasons,Excellent
NF02880,Movie,2880,USA,2009,Comedy,8.5,155 min,Excellent
NF02881,Movie,2881,UK,1982,Comedy,6,174 min,Good
NF02882,TV Show,2882,Canada,2014,Drama,8.5,1 Seasons,Excellent
NF02883,Movie,2883,Japan,2014,Comedy,5.3,111 min,Good
NF02884,Movie,2884,Japan,2026,Sci-Fi,6.4,66 min,Average
NF02885,TV Show,2885,South Korea,1997,Romance,7.5,3 Seasons,Average
NF02886,TV Show,2886,India,1989,Drama,6.3,10 Seasons,Good
NF02887,TV Show,2887,USA,2023,Drama,5.4,4 Seasons,Average
NF02888,TV Show,2888,South Korea,2018,Action,5.8,4 Seasons,Average
NF02889,Movie,2889,South Korea,2005,Action,5.4,66 min,Average
NF02890,Movie,2890,South Korea,1995,Drama,6.1,178 min,Average
NF02891,TV Show,2891,Canada,1981,Romance,5.7,9 Seasons,Average
NF02892,Movie,2892,India,1982,Thriller,6.3,67 min,Average
NF02893,Movie,2893,India,2011,Sci-Fi,5.2,112 min,Average
NF02894,Movie,2894,UK,2003,Thriller,8.7,180 min,Excellent
NF02895,Movie,2895,South Korea,1993,Romance,5.7,63 min,Good
NF02896,Movie,2896,Japan,2006,Action,7.7,148 min,Average
NF02897,Movie,2897,Canada,1997,Action,7.2,156 min,Good
NF02898,Movie,2898,India,1988,Action,9.8,66 min,Excellent
NF02899,TV Show,2899,India,2002,Romance,7,6 Seasons,Good
NF02900,Movie,2900,USA,2015,Romance,5.5,81 min,Good
NF02901,Movie,2901,UK,2002,Thriller,9.1,161 min,Excellent
NF02902,TV Show,2902,South Korea,1989,Thriller,5.8,4 Seasons,Good
NF02903,Movie,2903,USA,1994,Thriller,8.5,132 min,Excellent
NF02904,Movie,2904,Canada,2006,Sci-Fi,5.7,79 min,Good
NF02905,Movie,2905,Canada,2025,Thriller,7.7,163 min,Average
NF02906,Movie,2906,India,2000,Comedy,5.7,175 min,Good
NF02907,TV Show,2907,India,1988,Drama,6.3,4 Seasons,Average
NF02908,TV Show,2908,India,2013,Drama,8.8,9 Seasons,Excellent
NF02909,Movie,2909,Canada,1995,Action,5.3,161 min,Good
NF02910,TV Show,2910,Japan,1991,Sci-Fi,9.2,3 Seasons,Excellent
NF02911,Movie,2911,USA,1996,Comedy,9.1,82 min,Excellent
NF02912,Movie,2912,USA,1994,Action,8.3,130 min,Excellent
NF02913,TV Show,2913,Canada,1990,Sci-Fi,7.5,2 Seasons,Good
NF02914,Movie,2914,USA,1994,Action,8.9,74 min,Excellent
NF02915,TV Show,2915,Japan,2008,Comedy,9.7,4 Seasons,Excellent
NF02916,TV Show,2916,South Korea,2015,Sci-Fi,7.1,10 Seasons,Good
NF02917,TV Show,2917,USA,1986,Romance,6.6,5 Seasons,Good
NF02918,TV Show,2918,South Korea,2016,Romance,6.9,6 Seasons,Average
NF02919,Movie,2919,UK,2005,Romance,5.2,174 min,Average
NF02920,Movie,2920,UK,2002,Thriller,6.6,74 min,Average
NF02921,TV Show,2921,UK,1984,Romance,7.1,6 Seasons,Average
NF02922,Movie,2922,India,1981,Thriller,5.9,135 min,Good
NF02923,TV Show,2923,UK,2012,Romance,9.8,10 Seasons,Excellent
NF02924,Movie,2924,UK,2013,Sci-Fi,8.3,118 min,Excellent
NF02925,TV Show,2925,Japan,1994,Drama,6.6,4 Seasons,Good
NF02926,Movie,2926,South Korea,1994,Drama,7.2,80 min,Average
NF02927,Movie,2927,South Korea,2002,Drama,5.5,179 min,Good
NF02928,TV Show,2928,Japan,1999,Drama,9.2,8 Seasons,Excellent
NF02929,TV Show,2929,India,1985,Drama,7.1,5 Seasons,Good
NF02930,TV Show,2930,UK,2016,Comedy,7.2,6 Seasons,Good
NF02931,Movie,2931,South Korea,2022,Romance,8.9,164 min,Excellent
NF02932,Movie,2932,Canada,2026,Drama,6.4,98 min,Good
NF02933,TV Show,2933,Japan,1995,Romance,6.1,3 Seasons,Average
NF02934,TV Show,2934,UK,2026,Drama,8.5,6 Seasons,Excellent
NF02935,Movie,2935,USA,1995,Action,5.3,151 min,Good
NF02936,TV Show,2936,South Korea,1988,Thriller,7.4,2 Seasons,Average
NF02937,TV Show,2937,South Korea,2013,Thriller,6.7,4 Seasons,Good
NF02938,TV Show,2938,Japan,2010,Comedy,7.9,10 Seasons,Average
NF02939,Movie,2939,UK,1993,Drama,5,98 min,Good
NF02940,Movie,2940,UK,1999,Romance,7.1,99 min,Average
NF02941,Movie,2941,UK,1982,Romance,6.5,180 min,Good
NF02942,Movie,2942,South Korea,2021,Drama,5.2,142 min,Average
NF02943,Movie,2943,Japan,2004,Romance,7.3,110 min,Average
NF02944,Movie,2944,India,2009,Sci-Fi,8.8,64 min,Excellent
NF02945,Movie,2945,Canada,1982,Action,7.4,143 min,Good
NF02946,Movie,2946,Japan,1990,Action,8.8,174 min,Excellent
NF02947,Movie,2947,India,1999,Sci-Fi,9.2,71 min,Excellent
NF02948,TV Show,2948,South Korea,2019,Thriller,7.7,9 Seasons,Good
NF02949,Movie,2949,India,2014,Romance,5.7,77 min,Good
NF02950,TV Show,2950,Canada,1999,Action,6.3,3 Seasons,Average
NF02951,Movie,2951,USA,2020,Action,7.7,151 min,Average
NF02952,Movie,2952,South Korea,2018,Comedy,6.4,107 min,Good
NF02953,TV Show,2953,India,2014,Thriller,5.5,4 Seasons,Average
NF02954,Movie,2954,South Korea,2009,Action,6.8,81 min,Average
NF02955,Movie,2955,Japan,2018,Comedy,9.4,179 min,Excellent
NF02956,Movie,2956,South Korea,1999,Thriller,8.2,111 min,Excellent
NF02957,TV Show,2957,UK,2020,Thriller,7.1,7 Seasons,Good
NF02958,Movie,2958,South Korea,2017,Sci-Fi,8.6,106 min,Excellent
NF02959,Movie,2959,South Korea,1991,Thriller,8.1,82 min,Excellent
NF02960,TV Show,2960,UK,2001,Drama,6.8,3 Seasons,Good
NF02961,TV Show,2961,USA,1989,Thriller,7.5,8 Seasons,Average
NF02962,Movie,2962,Japan,1993,Thriller,5,150 min,Good
NF02963,Movie,2963,Canada,1983,Sci-Fi,6.5,154 min,Average
NF02964,TV Show,2964,Canada,2006,Action,7.1,5 Seasons,Average
NF02965,TV Show,2965,Canada,2023,Romance,6.1,10 Seasons,Good
NF02966,Movie,2966,South Korea,1982,Action,7.4,79 min,Average
NF02967,TV Show,2967,UK,2015,Action,5.6,4 Seasons,Good
NF02968,TV Show,2968,Canada,2016,Drama,8.4,6 Seasons,Excellent
NF02969,Movie,2969,Canada,1996,Romance,8.5,66 min,Excellent
NF02970,TV Show,2970,USA,1998,Drama,9,2 Seasons,Excellent
NF02971,Movie,2971,Japan,1980,Comedy,8.3,138 min,Excellent
NF02972,TV Show,2972,South Korea,2019,Thriller,8.8,7 Seasons,Excellent
NF02973,TV Show,2973,Japan,2011,Sci-Fi,9.7,8 Seasons,Excellent
NF02974,TV Show,2974,USA,2020,Romance,6.6,9 Seasons,Good
NF02975,Movie,2975,Japan,1989,Romance,8,73 min,Excellent
NF02976,Movie,2976,UK,2015,Sci-Fi,6.4,162 min,Good
NF02977,Movie,2977,South Korea,1985,Action,8.4,119 min,Excellent
NF02978,TV Show,2978,Japan,1986,Romance,7.8,2 Seasons,Good
NF02979,TV Show,2979,Japan,1990,Comedy,5.4,1 Seasons,Good
NF02980,TV Show,2980,UK,2018,Drama,5.9,1 Seasons,Average
NF02981,Movie,2981,India,1997,Drama,7,101 min,Average
NF02982,Movie,2982,India,2007,Action,7.8,75 min,Good
NF02983,Movie,2983,Japan,2001,Action,6.5,145 min,Good
NF02984,Movie,2984,Canada,1987,Thriller,9,67 min,Excellent
NF02985,Movie,2985,Japan,2000,Comedy,5.4,101 min,Good
NF02986,Movie,2986,India,1982,Comedy,9.8,91 min,Excellent
NF02987,TV Show,2987,South Korea,2012,Drama,8.2,7 Seasons,Excellent
NF02988,TV Show,2988,South Korea,2003,Sci-Fi,9.2,3 Seasons,Excellent
NF02989,TV Show,2989,Japan,1981,Comedy,7.6,5 Seasons,Good
NF02990,TV Show,2990,South Korea,2019,Thriller,7.6,1 Seasons,Good
NF02991,Movie,2991,UK,2023,Drama,9,137 min,Excellent
NF02992,Movie,2992,UK,2017,Action,8.1,171 min,Excellent
NF02993,Movie,2993,USA,2014,Comedy,5.7,163 min,Good
NF02994,TV Show,2994,India,2003,Sci-Fi,5.7,9 Seasons,Average
NF02995,TV Show,2995,India,2003,Comedy,7.9,1 Seasons,Average
NF02996,TV Show,2996,UK,2022,Comedy,7.2,5 Seasons,Good
NF02997,Movie,2997,UK,1988,Thriller,7.3,177 min,Good
NF02998,TV Show,2998,South Korea,2020,Thriller,7.5,6 Seasons,Good
NF02999,TV Show,2999,Japan,1991,Action,9.3,6 Seasons,Excellent
NF03000,TV Show,3000,Canada,2011,Romance,8.4,3 Seasons,Excellent
NF03001,TV Show,3001,UK,2008,Thriller,7.1,2 Seasons,Good
NF03002,Movie,3002,USA,1990,Action,7.5,81 min,Good
NF03003,TV Show,3003,South Korea,1993,Sci-Fi,8.6,6 Seasons,Excellent
NF03004,TV Show,3004,UK,1989,Thriller,8.6,3 Seasons,Excellent
NF03005,Movie,3005,USA,1984,Comedy,8.8,90 min,Excellent
NF03006,TV Show,3006,USA,1982,Romance,5.4,5 Seasons,Good
NF03007,TV Show,3007,USA,1998,Thriller,5.9,1 Seasons,Average
NF03008,Movie,3008,UK,1995,Thriller,5,123 min,Average
NF03009,TV Show,3009,UK,2008,Drama,6.4,3 Seasons,Average
NF03010,TV Show,3010,India,2017,Thriller,9.1,1 Seasons,Excellent
NF03011,Movie,3011,USA,1996,Comedy,8.9,91 min,Excellent
NF03012,Movie,3012,UK,1994,Romance,9.7,97 min,Excellent
NF03013,Movie,3013,UK,2006,Action,8.6,75 min,Excellent
NF03014,TV Show,3014,India,1990,Thriller,5,4 Seasons,Good
NF03015,Movie,3015,South Korea,2023,Sci-Fi,8.5,95 min,Excellent
NF03016,Movie,3016,South Korea,2004,Drama,5,119 min,Good
NF03017,TV Show,3017,South Korea,2022,Drama,8.1,2 Seasons,Excellent
NF03018,Movie,3018,South Korea,1983,Thriller,5.7,85 min,Good
NF03019,Movie,3019,UK,2026,Romance,6.1,80 min,Average
NF03020,Movie,3020,India,2019,Sci-Fi,5.3,108 min,Average
NF03021,TV Show,3021,USA,2009,Drama,8.7,6 Seasons,Excellent
NF03022,TV Show,3022,Canada,2021,Action,8.4,2 Seasons,Excellent
NF03023,Movie,3023,Japan,2023,Sci-Fi,8.6,126 min,Excellent
NF03024,TV Show,3024,UK,1983,Romance,6.9,7 Seasons,Good
NF03025,TV Show,3025,Canada,2023,Drama,6.5,9 Seasons,Average
NF03026,Movie,3026,India,1988,Action,7.4,104 min,Average
NF03027,TV Show,3027,Japan,1996,Drama,9.6,9 Seasons,Excellent
NF03028,TV Show,3028,Canada,1981,Sci-Fi,7.4,5 Seasons,Good
NF03029,TV Show,3029,UK,2011,Sci-Fi,7.4,5 Seasons,Good
NF03030,Movie,3030,Japan,1980,Thriller,7.2,87 min,Good
NF03031,TV Show,3031,South Korea,2003,Comedy,8.8,7 Seasons,Excellent
NF03032,Movie,3032,Japan,2002,Comedy,7.6,61 min,Good
NF03033,Movie,3033,UK,1982,Action,9.4,171 min,Excellent
NF03034,TV Show,3034,Japan,2010,Action,6.8,9 Seasons,Good
NF03035,Movie,3035,Japan,1986,Romance,9.5,108 min,Excellent
NF03036,TV Show,3036,Japan,2001,Drama,8.2,5 Seasons,Excellent
NF03037,Movie,3037,India,2001,Thriller,8,160 min,Excellent
NF03038,TV Show,3038,India,2015,Thriller,8.8,10 Seasons,Excellent
NF03039,Movie,3039,Canada,1992,Thriller,6.4,88 min,Good
NF03040,Movie,3040,USA,2015,Action,5.1,117 min,Average
NF03041,Movie,3041,Canada,2004,Drama,8.4,160 min,Excellent
NF03042,Movie,3042,UK,2013,Sci-Fi,7.3,84 min,Good
NF03043,Movie,3043,South Korea,2025,Romance,6.5,80 min,Good
NF03044,Movie,3044,USA,1983,Comedy,6.6,165 min,Average
NF03045,TV Show,3045,USA,2013,Sci-Fi,6,5 Seasons,Average
NF03046,Movie,3046,UK,2016,Romance,8,161 min,Excellent
NF03047,Movie,3047,USA,1988,Sci-Fi,6,178 min,Good
NF03048,TV Show,3048,South Korea,1993,Sci-Fi,7.5,7 Seasons,Average
NF03049,TV Show,3049,USA,1984,Romance,7.7,1 Seasons,Good
NF03050,Movie,3050,USA,1994,Action,8.9,165 min,Excellent
NF03051,TV Show,3051,USA,1994,Drama,9.4,8 Seasons,Excellent
NF03052,Movie,3052,UK,2002,Sci-Fi,8.6,74 min,Excellent
NF03053,TV Show,3053,USA,2005,Romance,7.6,10 Seasons,Good
NF03054,Movie,3054,India,1980,Romance,8.9,82 min,Excellent
NF03055,TV Show,3055,Canada,2007,Sci-Fi,9.1,4 Seasons,Excellent
NF03056,TV Show,3056,India,1999,Action,6,5 Seasons,Good
NF03057,Movie,3057,India,1984,Romance,5.6,147 min,Average
NF03058,TV Show,3058,India,1994,Action,8,8 Seasons,Excellent
NF03059,TV Show,3059,Canada,1982,Thriller,8.9,10 Seasons,Excellent
NF03060,Movie,3060,UK,1996,Comedy,6.7,113 min,Good
NF03061,Movie,3061,South Korea,2013,Action,5.6,96 min,Average
NF03062,TV Show,3062,UK,2016,Drama,8,9 Seasons,Excellent
NF03063,TV Show,3063,Japan,2025,Sci-Fi,7.1,2 Seasons,Good
NF03064,TV Show,3064,Japan,2007,Sci-Fi,8.8,1 Seasons,Excellent
NF03065,Movie,3065,India,2001,Thriller,7.3,154 min,Good
NF03066,Movie,3066,India,2012,Comedy,8.6,116 min,Excellent
NF03067,TV Show,3067,UK,2026,Action,8.2,3 Seasons,Excellent
NF03068,TV Show,3068,UK,1995,Thriller,9.4,2 Seasons,Excellent
NF03069,TV Show,3069,Canada,2011,Drama,6.6,10 Seasons,Good
NF03070,TV Show,3070,USA,2017,Sci-Fi,7,4 Seasons,Average
NF03071,TV Show,3071,UK,2017,Action,8.1,5 Seasons,Excellent
NF03072,TV Show,3072,USA,2004,Romance,9.8,4 Seasons,Excellent
NF03073,Movie,3073,South Korea,2016,Action,9.5,158 min,Excellent
NF03074,TV Show,3074,USA,1980,Comedy,9.5,9 Seasons,Excellent
NF03075,TV Show,3075,Canada,1986,Thriller,7.5,8 Seasons,Good
NF03076,Movie,3076,South Korea,1990,Comedy,7.5,89 min,Good
NF03077,TV Show,3077,India,1998,Action,8.1,4 Seasons,Excellent
NF03078,TV Show,3078,Canada,2010,Drama,7.9,10 Seasons,Good
NF03079,TV Show,3079,Japan,2006,Romance,7.3,4 Seasons,Good
NF03080,TV Show,3080,South Korea,2005,Action,9.8,4 Seasons,Excellent
NF03081,TV Show,3081,Japan,2012,Romance,5,2 Seasons,Good
NF03082,TV Show,3082,South Korea,1986,Comedy,5.7,3 Seasons,Average
NF03083,Movie,3083,Canada,1995,Action,5.1,65 min,Average
NF03084,TV Show,3084,Japan,2000,Drama,5.4,2 Seasons,Average
NF03085,Movie,3085,South Korea,2018,Comedy,7.6,62 min,Average
NF03086,Movie,3086,USA,1982,Romance,5.1,80 min,Good
NF03087,TV Show,3087,South Korea,1987,Drama,6.2,9 Seasons,Average
NF03088,Movie,3088,South Korea,2011,Sci-Fi,8.5,110 min,Excellent
NF03089,Movie,3089,India,1982,Thriller,8.8,169 min,Excellent
NF03090,Movie,3090,Canada,2016,Sci-Fi,6.3,85 min,Good
NF03091,TV Show,3091,Japan,1992,Thriller,6.6,8 Seasons,Average
NF03092,Movie,3092,Japan,2007,Comedy,5.5,130 min,Average
NF03093,TV Show,3093,Japan,2010,Romance,6.5,6 Seasons,Average
NF03094,TV Show,3094,Canada,2014,Action,9.1,7 Seasons,Excellent
NF03095,TV Show,3095,South Korea,2008,Sci-Fi,8.6,4 Seasons,Excellent
NF03096,Movie,3096,UK,2016,Romance,8,174 min,Excellent
NF03097,TV Show,3097,India,2010,Action,7.8,9 Seasons,Good
NF03098,TV Show,3098,India,1987,Comedy,5.5,6 Seasons,Good
NF03099,Movie,3099,South Korea,2016,Romance,7.1,99 min,Average
NF03100,Movie,3100,India,2026,Sci-Fi,5.2,79 min,Good
NF03101,TV Show,3101,South Korea,1994,Thriller,8.9,6 Seasons,Excellent
NF03102,TV Show,3102,USA,1998,Romance,7.4,6 Seasons,Good
NF03103,Movie,3103,India,2026,Action,8.2,94 min,Excellent
NF03104,Movie,3104,South Korea,1998,Drama,5.6,122 min,Good
NF03105,TV Show,3105,UK,2002,Comedy,8.7,8 Seasons,Excellent
NF03106,Movie,3106,UK,1980,Comedy,8.4,114 min,Excellent
NF03107,Movie,3107,Canada,2013,Action,6.8,111 min,Good
NF03108,Movie,3108,India,2004,Action,6.3,138 min,Average
NF03109,TV Show,3109,South Korea,2016,Comedy,6.3,4 Seasons,Average
NF03110,TV Show,3110,USA,2000,Thriller,8.7,5 Seasons,Excellent
NF03111,Movie,3111,USA,2021,Thriller,6.2,79 min,Good
NF03112,Movie,3112,UK,2000,Romance,5,150 min,Average
NF03113,Movie,3113,India,1998,Drama,8.7,173 min,Excellent
NF03114,TV Show,3114,Japan,2005,Thriller,7.6,4 Seasons,Good
NF03115,TV Show,3115,USA,2026,Romance,5.2,7 Seasons,Good
NF03116,Movie,3116,USA,2007,Drama,5.4,146 min,Average
NF03117,Movie,3117,South Korea,1990,Romance,8.7,133 min,Excellent
NF03118,TV Show,3118,South Korea,2022,Drama,9.8,6 Seasons,Excellent
NF03119,Movie,3119,India,2008,Drama,9.1,176 min,Excellent
NF03120,Movie,3120,Canada,1993,Thriller,9.8,82 min,Excellent
NF03121,Movie,3121,Japan,2010,Drama,8.9,92 min,Excellent
NF03122,Movie,3122,India,1985,Romance,7.7,116 min,Good
NF03123,TV Show,3123,India,1992,Comedy,9.2,2 Seasons,Excellent
NF03124,Movie,3124,USA,1980,Drama,5.8,136 min,Good
NF03125,TV Show,3125,Japan,1993,Comedy,6.1,6 Seasons,Average
NF03126,TV Show,3126,Canada,2020,Thriller,7.1,10 Seasons,Average
NF03127,TV Show,3127,Canada,1986,Drama,5.2,8 Seasons,Good
NF03128,TV Show,3128,USA,2013,Action,7.1,10 Seasons,Average
NF03129,Movie,3129,USA,2011,Thriller,9.5,106 min,Excellent
NF03130,TV Show,3130,South Korea,2026,Sci-Fi,9.4,7 Seasons,Excellent
NF03131,TV Show,3131,India,1991,Comedy,6.5,5 Seasons,Good
NF03132,Movie,3132,India,2007,Drama,8.2,95 min,Excellent
NF03133,TV Show,3133,South Korea,2008,Sci-Fi,6.3,3 Seasons,Good
NF03134,Movie,3134,USA,2001,Sci-Fi,5.5,79 min,Average
NF03135,Movie,3135,Canada,2013,Action,6.8,62 min,Average
NF03136,TV Show,3136,USA,1983,Drama,7.7,5 Seasons,Average
NF03137,Movie,3137,Canada,1997,Comedy,7.5,119 min,Good
NF03138,Movie,3138,South Korea,2008,Sci-Fi,9.7,119 min,Excellent
